in s,C2 in V
-3.3195728E-02,-7.69043E-03
-3.3195128E-02,-1.06201E-02
-3.3194528E-02,-9.15527E-03
-3.3193928E-02,-6.95801E-03
-3.3193328E-02,-9.88770E-03
-3.3192728E-02,-7.69043E-03
-3.3192128E-02,-1.06201E-02
-3.3191528E-02,-6.95801E-03
-3.3190928E-02,-1.13525E-02
-3.3190328E-02,-7.69043E-03
-3.3189728E-02,-6.22559E-03
-3.3189128E-02,-1.20850E-02
-3.3188528E-02,-9.88770E-03
-3.3187928E-02,-1.28174E-02
-3.3187328E-02,-9.88770E-03
-3.3186728E-02,-8.42285E-03
-3.3186128E-02,-8.42285E-03
-3.3185528E-02,-7.69043E-03
-3.3184928E-02,-6.95801E-03
-3.3184328E-02,-8.42285E-03
-3.3183728E-02,-6.95801E-03
-3.3183128E-02,-1.06201E-02
-3.3182528E-02,-5.49316E-03
-3.3181928E-02,-8.42285E-03
-3.3181328E-02,-8.42285E-03
-3.3180728E-02,-1.28174E-02
-3.3180128E-02,-7.69043E-03
-3.3179528E-02,-6.95801E-03
-3.3178928E-02,-1.06201E-02
-3.3178328E-02,-3.29590E-03
-3.3177728E-02,-9.15527E-03
-3.3177128E-02,-6.22559E-03
-3.3176528E-02,-1.06201E-02
-3.3175928E-02,-8.42285E-03
-3.3175328E-02,-5.49316E-03
-3.3174728E-02,-7.69043E-03
-3.3174128E-02,-7.69043E-03
-3.3173528E-02,-8.42285E-03
-3.3172928E-02,-4.76074E-03
-3.3172328E-02,-1.35498E-02
-3.3171728E-02,-6.95801E-03
-3.3171128E-02,-1.06201E-02
-3.3170528E-02,-7.69043E-03
-3.3169928E-02,-7.69043E-03
-3.3169328E-02,-9.15527E-03
-3.3168728E-02,-7.69043E-03
-3.3168128E-02,-7.69043E-03
-3.3167528E-02,-4.76074E-03
-3.3166928E-02,-1.42822E-02
-3.3166328E-02,-8.42285E-03
-3.3165728E-02,-9.88770E-03
-3.3165128E-02,-5.49316E-03
-3.3164528E-02,-7.69043E-03
-3.3163928E-02,-1.13525E-02
-3.3163328E-02,-7.69043E-03
-3.3162728E-02,-6.95801E-03
-3.3162128E-02,-9.15527E-03
-3.3161528E-02,-6.95801E-03
-3.3160928E-02,-8.42285E-03
-3.3160328E-02,-7.69043E-03
-3.3159728E-02,-7.69043E-03
-3.3159128E-02,-6.95801E-03
-3.3158528E-02,-7.69043E-03
-3.3157928E-02,-7.69043E-03
-3.3157328E-02,-4.76074E-03
-3.3156728E-02,-1.20850E-02
-3.3156128E-02,-6.22559E-03
-3.3155528E-02,-1.28174E-02
-3.3154928E-02,-3.29590E-03
-3.3154328E-02,-5.49316E-03
-3.3153728E-02,-5.49316E-03
-3.3153128E-02,-8.42285E-03
-3.3152528E-02,-7.69043E-03
-3.3151928E-02,-7.69043E-03
-3.3151328E-02,-7.69043E-03
-3.3150728E-02,-8.42285E-03
-3.3150128E-02,-1.50146E-02
-3.3149528E-02,-4.02832E-03
-3.3148928E-02,-8.42285E-03
-3.3148328E-02,-7.69043E-03
-3.3147728E-02,-8.42285E-03
-3.3147128E-02,-8.42285E-03
-3.3146528E-02,-7.69043E-03
-3.3145928E-02,-8.42285E-03
-3.3145328E-02,-7.69043E-03
-3.3144728E-02,-1.13525E-02
-3.3144128E-02,-5.49316E-03
-3.3143528E-02,-8.42285E-03
-3.3142928E-02,-8.42285E-03
-3.3142328E-02,-8.42285E-03
-3.3141728E-02,-1.13525E-02
-3.3141128E-02,-7.69043E-03
-3.3140528E-02,-6.95801E-03
-3.3139928E-02,-9.88770E-03
-3.3139328E-02,-6.95801E-03
-3.3138728E-02,-1.13525E-02
-3.3138128E-02,-6.95801E-03
-3.3137528E-02,-6.22559E-03
-3.3136928E-02,-7.69043E-03
-3.3136328E-02,-6.95801E-03
-3.3135728E-02,-7.69043E-03
-3.3135128E-02,-6.22559E-03
-3.3134528E-02,-1.06201E-02
-3.3133928E-02,-6.95801E-03
-3.3133328E-02,-1.28174E-02
-3.3132728E-02,-4.76074E-03
-3.3132128E-02,-6.95801E-03
-3.3131528E-02,-7.69043E-03
-3.3130928E-02,-1.20850E-02
-3.3130328E-02,-6.95801E-03
-3.3129728E-02,-8.42285E-03
-3.3129128E-02,-9.88770E-03
-3.3128528E-02,-9.15527E-03
-3.3127928E-02,-1.50146E-02
-3.3127328E-02,-5.49316E-03
-3.3126728E-02,-1.06201E-02
-3.3126128E-02,-7.69043E-03
-3.3125528E-02,-6.95801E-03
-3.3124928E-02,-1.20850E-02
-3.3124328E-02,-8.42285E-03
-3.3123728E-02,-8.42285E-03
-3.3123128E-02,-6.95801E-03
-3.3122528E-02,-4.02832E-03
-3.3121928E-02,-7.69043E-03
-3.3121328E-02,-1.06201E-02
-3.3120728E-02,-5.49316E-03
-3.3120128E-02,-9.15527E-03
-3.3119528E-02,-1.13525E-02
-3.3118928E-02,-9.15527E-03
-3.3118328E-02,-6.22559E-03
-3.3117728E-02,-6.95801E-03
-3.3117128E-02,-1.06201E-02
-3.3116528E-02,-1.20850E-02
-3.3115928E-02,-1.06201E-02
-3.3115328E-02,-4.02832E-03
-3.3114728E-02,-7.69043E-03
-3.3114128E-02,-6.95801E-03
-3.3113528E-02,-8.42285E-03
-3.3112928E-02,-6.95801E-03
-3.3112328E-02,-7.69043E-03
-3.3111728E-02,-6.95801E-03
-3.3111128E-02,-1.20850E-02
-3.3110528E-02,-4.76074E-03
-3.3109928E-02,-7.69043E-03
-3.3109328E-02,-7.69043E-03
-3.3108728E-02,-9.15527E-03
-3.3108128E-02,-8.42285E-03
-3.3107528E-02,-5.49316E-03
-3.3106928E-02,-9.88770E-03
-3.3106328E-02,-7.69043E-03
-3.3105728E-02,-1.13525E-02
-3.3105128E-02,-4.76074E-03
-3.3104528E-02,-1.06201E-02
-3.3103928E-02,-8.42285E-03
-3.3103328E-02,-5.49316E-03
-3.3102728E-02,-9.88770E-03
-3.3102128E-02,-7.69043E-03
-3.3101528E-02,-7.69043E-03
-3.3100928E-02,-5.49316E-03
-3.3100328E-02,-4.76074E-03
-3.3099728E-02,-6.22559E-03
-3.3099128E-02,-1.06201E-02
-3.3098528E-02,-2.56348E-03
-3.3097928E-02,-7.69043E-03
-3.3097328E-02,-7.69043E-03
-3.3096728E-02,-9.15527E-03
-3.3096128E-02,-8.42285E-03
-3.3095528E-02,-5.49316E-03
-3.3094928E-02,-7.69043E-03
-3.3094328E-02,-1.06201E-02
-3.3093728E-02,-7.69043E-03
-3.3093128E-02,-6.95801E-03
-3.3092528E-02,-8.42285E-03
-3.3091928E-02,-1.06201E-02
-3.3091328E-02,-7.69043E-03
-3.3090728E-02,-5.49316E-03
-3.3090128E-02,-8.42285E-03
-3.3089528E-02,-9.88770E-03
-3.3088928E-02,-1.79443E-02
-3.3088328E-02,-7.69043E-03
-3.3087728E-02,-7.69043E-03
-3.3087128E-02,-7.69043E-03
-3.3086528E-02,-7.69043E-03
-3.3085928E-02,-9.88770E-03
-3.3085328E-02,-6.95801E-03
-3.3084728E-02,-9.88770E-03
-3.3084128E-02,-8.42285E-03
-3.3083528E-02,-1.06201E-02
-3.3082928E-02,-5.49316E-03
-3.3082328E-02,-1.20850E-02
-3.3081728E-02,-5.49316E-03
-3.3081128E-02,-8.42285E-03
-3.3080528E-02,-9.88770E-03
-3.3079928E-02,-6.22559E-03
-3.3079328E-02,-7.69043E-03
-3.3078728E-02,-9.15527E-03
-3.3078128E-02,-4.02832E-03
-3.3077528E-02,-6.22559E-03
-3.3076928E-02,-7.69043E-03
-3.3076328E-02,-7.69043E-03
-3.3075728E-02,-9.15527E-03
-3.3075128E-02,-6.22559E-03
-3.3074528E-02,-7.69043E-03
-3.3073928E-02,-7.69043E-03
-3.3073328E-02,-5.49316E-03
-3.3072728E-02,-4.02832E-03
-3.3072128E-02,-1.06201E-02
-3.3071528E-02,-8.42285E-03
-3.3070928E-02,-7.69043E-03
-3.3070328E-02,-1.06201E-02
-3.3069728E-02,-9.15527E-03
-3.3069128E-02,-1.06201E-02
-3.3068528E-02,-6.95801E-03
-3.3067928E-02,-8.42285E-03
-3.3067328E-02,-9.15527E-03
-3.3066728E-02,-1.79443E-02
-3.3066128E-02,-6.95801E-03
-3.3065528E-02,-7.69043E-03
-3.3064928E-02,-8.42285E-03
-3.3064328E-02,-7.69043E-03
-3.3063728E-02,-1.28174E-02
-3.3063128E-02,-4.02832E-03
-3.3062528E-02,-7.69043E-03
-3.3061928E-02,-4.76074E-03
-3.3061328E-02,-8.42285E-03
-3.3060728E-02,-7.69043E-03
-3.3060128E-02,-8.42285E-03
-3.3059528E-02,-5.49316E-03
-3.3058928E-02,-8.42285E-03
-3.3058328E-02,-1.13525E-02
-3.3057728E-02,-5.49316E-03
-3.3057128E-02,-9.88770E-03
-3.3056528E-02,-5.49316E-03
-3.3055928E-02,-1.06201E-02
-3.3055328E-02,-9.15527E-03
-3.3054728E-02,-7.69043E-03
-3.3054128E-02,-8.42285E-03
-3.3053528E-02,-7.69043E-03
-3.3052928E-02,-5.49316E-03
-3.3052328E-02,-6.95801E-03
-3.3051728E-02,-9.88770E-03
-3.3051128E-02,-6.95801E-03
-3.3050528E-02,-6.95801E-03
-3.3049928E-02,-9.15527E-03
-3.3049328E-02,-8.42285E-03
-3.3048728E-02,-9.15527E-03
-3.3048128E-02,-7.69043E-03
-3.3047528E-02,-6.95801E-03
-3.3046928E-02,-1.06201E-02
-3.3046328E-02,-7.69043E-03
-3.3045728E-02,-8.42285E-03
-3.3045128E-02,-5.49316E-03
-3.3044528E-02,-1.13525E-02
-3.3043928E-02,-8.42285E-03
-3.3043328E-02,-7.69043E-03
-3.3042728E-02,-6.95801E-03
-3.3042128E-02,-6.95801E-03
-3.3041528E-02,-1.28174E-02
-3.3040928E-02,-4.02832E-03
-3.3040328E-02,-7.69043E-03
-3.3039728E-02,-6.95801E-03
-3.3039128E-02,-5.49316E-03
-3.3038528E-02,-7.69043E-03
-3.3037928E-02,-7.69043E-03
-3.3037328E-02,-5.49316E-03
-3.3036728E-02,-8.42285E-03
-3.3036128E-02,-5.49316E-03
-3.3035528E-02,-5.49316E-03
-3.3034928E-02,-8.42285E-03
-3.3034328E-02,-8.42285E-03
-3.3033728E-02,-7.69043E-03
-3.3033128E-02,-1.13525E-02
-3.3032528E-02,-6.95801E-03
-3.3031928E-02,-8.42285E-03
-3.3031328E-02,-6.22559E-03
-3.3030728E-02,-7.69043E-03
-3.3030128E-02,-7.69043E-03
-3.3029528E-02,-9.15527E-03
-3.3028928E-02,-5.49316E-03
-3.3028328E-02,-7.69043E-03
-3.3027728E-02,-1.13525E-02
-3.3027128E-02,-6.95801E-03
-3.3026528E-02,-9.88770E-03
-3.3025928E-02,-8.42285E-03
-3.3025328E-02,-5.49316E-03
-3.3024728E-02,-1.06201E-02
-3.3024128E-02,-7.69043E-03
-3.3023528E-02,-9.15527E-03
-3.3022928E-02,-7.69043E-03
-3.3022328E-02,-1.13525E-02
-3.3021728E-02,-6.95801E-03
-3.3021128E-02,-9.88770E-03
-3.3020528E-02,-7.69043E-03
-3.3019928E-02,-4.76074E-03
-3.3019328E-02,-1.20850E-02
-3.3018728E-02,-6.95801E-03
-3.3018128E-02,-6.95801E-03
-3.3017528E-02,-6.22559E-03
-3.3016928E-02,-3.29590E-03
-3.3016328E-02,-1.06201E-02
-3.3015728E-02,-6.95801E-03
-3.3015128E-02,-5.49316E-03
-3.3014528E-02,-5.49316E-03
-3.3013928E-02,-6.95801E-03
-3.3013328E-02,-1.06201E-02
-3.3012728E-02,-7.69043E-03
-3.3012128E-02,-4.02832E-03
-3.3011528E-02,-9.15527E-03
-3.3010928E-02,-9.88770E-03
-3.3010328E-02,-8.42285E-03
-3.3009728E-02,-4.76074E-03
-3.3009128E-02,-5.49316E-03
-3.3008528E-02,-9.88770E-03
-3.3007928E-02,-6.22559E-03
-3.3007328E-02,-6.22559E-03
-3.3006728E-02,-5.49316E-03
-3.3006128E-02,-5.49316E-03
-3.3005528E-02,-1.42822E-02
-3.3004928E-02,-4.02832E-03
-3.3004328E-02,-6.95801E-03
-3.3003728E-02,-9.15527E-03
-3.3003128E-02,-6.22559E-03
-3.3002528E-02,-1.20850E-02
-3.3001928E-02,-4.76074E-03
-3.3001328E-02,-7.69043E-03
-3.3000728E-02,-9.15527E-03
-3.3000128E-02,-4.76074E-03
-3.2999528E-02,-7.69043E-03
-3.2998928E-02,-8.42285E-03
-3.2998328E-02,-8.42285E-03
-3.2997728E-02,-7.69043E-03
-3.2997128E-02,-1.06201E-02
-3.2996528E-02,-4.76074E-03
-3.2995928E-02,-1.06201E-02
-3.2995328E-02,-5.49316E-03
-3.2994728E-02,-5.49316E-03
-3.2994128E-02,-7.69043E-03
-3.2993528E-02,-9.88770E-03
-3.2992928E-02,-7.69043E-03
-3.2992328E-02,-9.88770E-03
-3.2991728E-02,-6.22559E-03
-3.2991128E-02,-8.42285E-03
-3.2990528E-02,-3.29590E-03
-3.2989928E-02,-6.95801E-03
-3.2989328E-02,-1.06201E-02
-3.2988728E-02,-1.28174E-02
-3.2988128E-02,-8.42285E-03
-3.2987528E-02,-9.15527E-03
-3.2986928E-02,-9.15527E-03
-3.2986328E-02,-6.95801E-03
-3.2985728E-02,-8.42285E-03
-3.2985128E-02,-7.69043E-03
-3.2984528E-02,-6.95801E-03
-3.2983928E-02,-6.95801E-03
-3.2983328E-02,-1.13525E-02
-3.2982728E-02,-7.69043E-03
-3.2982128E-02,-7.69043E-03
-3.2981528E-02,-7.69043E-03
-3.2980928E-02,-4.76074E-03
-3.2980328E-02,-1.20850E-02
-3.2979728E-02,-5.49316E-03
-3.2979128E-02,-1.06201E-02
-3.2978528E-02,-5.49316E-03
-3.2977928E-02,-5.49316E-03
-3.2977328E-02,-6.95801E-03
-3.2976728E-02,-1.06201E-02
-3.2976128E-02,-6.95801E-03
-3.2975528E-02,-7.69043E-03
-3.2974928E-02,-9.15527E-03
-3.2974328E-02,-6.22559E-03
-3.2973728E-02,-9.88770E-03
-3.2973128E-02,-7.69043E-03
-3.2972528E-02,-8.42285E-03
-3.2971928E-02,-1.06201E-02
-3.2971328E-02,-5.49316E-03
-3.2970728E-02,-4.76074E-03
-3.2970128E-02,-7.69043E-03
-3.2969528E-02,-7.69043E-03
-3.2968928E-02,-6.95801E-03
-3.2968328E-02,-9.15527E-03
-3.2967728E-02,-7.69043E-03
-3.2967128E-02,-7.69043E-03
-3.2966528E-02,-1.06201E-02
-3.2965928E-02,-7.69043E-03
-3.2965328E-02,-5.49316E-03
-3.2964728E-02,-7.69043E-03
-3.2964128E-02,-3.29590E-03
-3.2963528E-02,-1.13525E-02
-3.2962928E-02,-8.42285E-03
-3.2962328E-02,-6.22559E-03
-3.2961728E-02,-4.02832E-03
-3.2961128E-02,-6.22559E-03
-3.2960528E-02,-1.06201E-02
-3.2959928E-02,-1.06201E-02
-3.2959328E-02,-5.49316E-03
-3.2958728E-02,-4.02832E-03
-3.2958128E-02,-1.20850E-02
-3.2957528E-02,-5.49316E-03
-3.2956928E-02,-6.95801E-03
-3.2956328E-02,-5.49316E-03
-3.2955728E-02,-5.49316E-03
-3.2955128E-02,-1.13525E-02
-3.2954528E-02,-7.69043E-03
-3.2953928E-02,-7.69043E-03
-3.2953328E-02,-6.95801E-03
-3.2952728E-02,-9.88770E-03
-3.2952128E-02,-5.49316E-03
-3.2951528E-02,-9.15527E-03
-3.2950928E-02,-6.95801E-03
-3.2950328E-02,-1.06201E-02
-3.2949728E-02,-8.42285E-03
-3.2949128E-02,-5.49316E-03
-3.2948528E-02,-7.69043E-03
-3.2947928E-02,-9.15527E-03
-3.2947328E-02,-9.15527E-03
-3.2946728E-02,-7.69043E-03
-3.2946128E-02,-7.69043E-03
-3.2945528E-02,-8.42285E-03
-3.2944928E-02,-7.69043E-03
-3.2944328E-02,-1.28174E-02
-3.2943728E-02,-4.76074E-03
-3.2943128E-02,-7.69043E-03
-3.2942528E-02,-7.69043E-03
-3.2941928E-02,-5.49316E-03
-3.2941328E-02,-1.28174E-02
-3.2940728E-02,-6.95801E-03
-3.2940128E-02,-6.95801E-03
-3.2939528E-02,-6.95801E-03
-3.2938928E-02,-5.49316E-03
-3.2938328E-02,-4.76074E-03
-3.2937728E-02,-7.69043E-03
-3.2937128E-02,-7.69043E-03
-3.2936528E-02,-5.49316E-03
-3.2935928E-02,-1.06201E-02
-3.2935328E-02,-5.49316E-03
-3.2934728E-02,-9.15527E-03
-3.2934128E-02,-3.29590E-03
-3.2933528E-02,-9.15527E-03
-3.2932928E-02,-9.15527E-03
-3.2932328E-02,-6.95801E-03
-3.2931728E-02,-6.95801E-03
-3.2931128E-02,-5.49316E-03
-3.2930528E-02,-7.69043E-03
-3.2929928E-02,-8.42285E-03
-3.2929328E-02,-5.49316E-03
-3.2928728E-02,-6.95801E-03
-3.2928128E-02,-6.22559E-03
-3.2927528E-02,-1.20850E-02
-3.2926928E-02,-8.42285E-03
-3.2926328E-02,-6.22559E-03
-3.2925728E-02,-5.49316E-03
-3.2925128E-02,-6.22559E-03
-3.2924528E-02,-1.06201E-02
-3.2923928E-02,-7.69043E-03
-3.2923328E-02,-6.95801E-03
-3.2922728E-02,-6.95801E-03
-3.2922128E-02,-8.42285E-03
-3.2921528E-02,-7.69043E-03
-3.2920928E-02,-6.22559E-03
-3.2920328E-02,-6.95801E-03
-3.2919728E-02,-1.06201E-02
-3.2919128E-02,-1.50146E-02
-3.2918528E-02,-5.49316E-03
-3.2917928E-02,-6.95801E-03
-3.2917328E-02,-6.22559E-03
-3.2916728E-02,-4.02832E-03
-3.2916128E-02,-8.42285E-03
-3.2915528E-02,-9.88770E-03
-3.2914928E-02,-9.15527E-03
-3.2914328E-02,-4.02832E-03
-3.2913728E-02,-4.76074E-03
-3.2913128E-02,-5.49316E-03
-3.2912528E-02,-1.06201E-02
-3.2911928E-02,-4.02832E-03
-3.2911328E-02,-7.69043E-03
-3.2910728E-02,-1.13525E-02
-3.2910128E-02,-6.22559E-03
-3.2909528E-02,-8.42285E-03
-3.2908928E-02,-3.29590E-03
-3.2908328E-02,-8.42285E-03
-3.2907728E-02,-4.76074E-03
-3.2907128E-02,-9.15527E-03
-3.2906528E-02,-2.56348E-03
-3.2905928E-02,-7.69043E-03
-3.2905328E-02,-1.50146E-02
-3.2904728E-02,-9.88770E-03
-3.2904128E-02,-3.29590E-03
-3.2903528E-02,-7.69043E-03
-3.2902928E-02,-6.95801E-03
-3.2902328E-02,-1.06201E-02
-3.2901728E-02,-5.49316E-03
-3.2901128E-02,-7.69043E-03
-3.2900528E-02,-8.42285E-03
-3.2899928E-02,-6.95801E-03
-3.2899328E-02,-7.69043E-03
-3.2898728E-02,-7.69043E-03
-3.2898128E-02,-9.15527E-03
-3.2897528E-02,-5.49316E-03
-3.2896928E-02,-1.13525E-02
-3.2896328E-02,-6.95801E-03
-3.2895728E-02,-9.88770E-03
-3.2895128E-02,-7.69043E-03
-3.2894528E-02,-4.02832E-03
-3.2893928E-02,-7.69043E-03
-3.2893328E-02,-5.49316E-03
-3.2892728E-02,-9.15527E-03
-3.2892128E-02,-6.95801E-03
-3.2891528E-02,-7.69043E-03
-3.2890928E-02,-5.49316E-03
-3.2890328E-02,-1.06201E-02
-3.2889728E-02,-5.49316E-03
-3.2889128E-02,-5.49316E-03
-3.2888528E-02,-1.06201E-02
-3.2887928E-02,-8.42285E-03
-3.2887328E-02,-6.22559E-03
-3.2886728E-02,-5.49316E-03
-3.2886128E-02,-6.95801E-03
-3.2885528E-02,-8.42285E-03
-3.2884928E-02,-6.22559E-03
-3.2884328E-02,-6.95801E-03
-3.2883728E-02,-1.06201E-02
-3.2883128E-02,-1.42822E-02
-3.2882528E-02,-6.95801E-03
-3.2881928E-02,-6.22559E-03
-3.2881328E-02,-8.42285E-03
-3.2880728E-02,-5.49316E-03
-3.2880128E-02,-1.13525E-02
-3.2879528E-02,-6.95801E-03
-3.2878928E-02,-8.42285E-03
-3.2878328E-02,-6.95801E-03
-3.2877728E-02,-2.56348E-03
-3.2877128E-02,-7.69043E-03
-3.2876528E-02,-6.22559E-03
-3.2875928E-02,-9.88770E-03
-3.2875328E-02,-6.95801E-03
-3.2874728E-02,-7.69043E-03
-3.2874128E-02,-3.29590E-03
-3.2873528E-02,-9.15527E-03
-3.2872928E-02,-3.29590E-03
-3.2872328E-02,-6.95801E-03
-3.2871728E-02,-1.06201E-02
-3.2871128E-02,-1.06201E-02
-3.2870528E-02,-7.69043E-03
-3.2869928E-02,-7.69043E-03
-3.2869328E-02,-7.69043E-03
-3.2868728E-02,-6.22559E-03
-3.2868128E-02,-6.22559E-03
-3.2867528E-02,-4.02832E-03
-3.2866928E-02,-7.69043E-03
-3.2866328E-02,-1.13525E-02
-3.2865728E-02,-7.69043E-03
-3.2865128E-02,-7.69043E-03
-3.2864528E-02,-7.69043E-03
-3.2863928E-02,-6.95801E-03
-3.2863328E-02,-9.15527E-03
-3.2862728E-02,-6.95801E-03
-3.2862128E-02,-7.69043E-03
-3.2861528E-02,-7.69043E-03
-3.2860928E-02,-9.15527E-03
-3.2860328E-02,-9.15527E-03
-3.2859728E-02,-6.22559E-03
-3.2859128E-02,-9.15527E-03
-3.2858528E-02,-4.76074E-03
-3.2857928E-02,-1.42822E-02
-3.2857328E-02,-5.49316E-03
-3.2856728E-02,-9.88770E-03
-3.2856128E-02,-7.69043E-03
-3.2855528E-02,-4.76074E-03
-3.2854928E-02,-8.42285E-03
-3.2854328E-02,-5.49316E-03
-3.2853728E-02,-4.02832E-03
-3.2853128E-02,-6.95801E-03
-3.2852528E-02,-7.69043E-03
-3.2851928E-02,-6.22559E-03
-3.2851328E-02,-8.42285E-03
-3.2850728E-02,-5.49316E-03
-3.2850128E-02,-9.88770E-03
-3.2849528E-02,-1.13525E-02
-3.2848928E-02,-6.22559E-03
-3.2848328E-02,-7.69043E-03
-3.2847728E-02,-5.49316E-03
-3.2847128E-02,-1.06201E-02
-3.2846528E-02,-7.69043E-03
-3.2845928E-02,-7.69043E-03
-3.2845328E-02,-6.95801E-03
-3.2844728E-02,-7.69043E-03
-3.2844128E-02,-9.15527E-03
-3.2843528E-02,-6.22559E-03
-3.2842928E-02,-1.06201E-02
-3.2842328E-02,-1.06201E-02
-3.2841728E-02,-4.02832E-03
-3.2841128E-02,-8.42285E-03
-3.2840528E-02,-7.69043E-03
-3.2839928E-02,-1.06201E-02
-3.2839328E-02,-6.22559E-03
-3.2838728E-02,-5.49316E-03
-3.2838128E-02,-7.69043E-03
-3.2837528E-02,-7.69043E-03
-3.2836928E-02,-6.95801E-03
-3.2836328E-02,-6.22559E-03
-3.2835728E-02,-1.06201E-02
-3.2835128E-02,-4.76074E-03
-3.2834528E-02,-5.49316E-03
-3.2833928E-02,-4.76074E-03
-3.2833328E-02,-7.69043E-03
-3.2832728E-02,-1.06201E-02
-3.2832128E-02,-5.49316E-03
-3.2831528E-02,-7.69043E-03
-3.2830928E-02,-6.95801E-03
-3.2830328E-02,-6.95801E-03
-3.2829728E-02,-4.02832E-03
-3.2829128E-02,-6.22559E-03
-3.2828528E-02,-7.69043E-03
-3.2827928E-02,-1.06201E-02
-3.2827328E-02,-9.15527E-03
-3.2826728E-02,-7.69043E-03
-3.2826128E-02,-7.69043E-03
-3.2825528E-02,-9.15527E-03
-3.2824928E-02,-7.69043E-03
-3.2824328E-02,-8.42285E-03
-3.2823728E-02,-5.49316E-03
-3.2823128E-02,-8.42285E-03
-3.2822528E-02,-7.69043E-03
-3.2821928E-02,-1.42822E-02
-3.2821328E-02,-6.95801E-03
-3.2820728E-02,-8.42285E-03
-3.2820128E-02,-7.69043E-03
-3.2819528E-02,-3.29590E-03
-3.2818928E-02,-1.28174E-02
-3.2818328E-02,-9.15527E-03
-3.2817728E-02,-6.95801E-03
-3.2817128E-02,-4.76074E-03
-3.2816528E-02,-4.76074E-03
-3.2815928E-02,-9.88770E-03
-3.2815328E-02,-7.69043E-03
-3.2814728E-02,-5.49316E-03
-3.2814128E-02,-7.69043E-03
-3.2813528E-02,-9.88770E-03
-3.2812928E-02,-7.69043E-03
-3.2812328E-02,-9.15527E-03
-3.2811728E-02,-6.95801E-03
-3.2811128E-02,-1.06201E-02
-3.2810528E-02,-9.15527E-03
-3.2809928E-02,-6.22559E-03
-3.2809328E-02,-6.22559E-03
-3.2808728E-02,-7.69043E-03
-3.2808128E-02,-9.88770E-03
-3.2807528E-02,-8.42285E-03
-3.2806928E-02,-9.88770E-03
-3.2806328E-02,-7.69043E-03
-3.2805728E-02,-7.69043E-03
-3.2805128E-02,-1.20850E-02
-3.2804528E-02,-8.42285E-03
-3.2803928E-02,-7.69043E-03
-3.2803328E-02,-8.42285E-03
-3.2802728E-02,-7.69043E-03
-3.2802128E-02,-7.69043E-03
-3.2801528E-02,-7.69043E-03
-3.2800928E-02,-7.69043E-03
-3.2800328E-02,-7.69043E-03
-3.2799728E-02,-8.42285E-03
-3.2799128E-02,-6.22559E-03
-3.2798528E-02,-6.22559E-03
-3.2797928E-02,-9.15527E-03
-3.2797328E-02,-4.02832E-03
-3.2796728E-02,-1.13525E-02
-3.2796128E-02,-3.29590E-03
-3.2795528E-02,-6.22559E-03
-3.2794928E-02,-6.95801E-03
-3.2794328E-02,-5.49316E-03
-3.2793728E-02,-8.42285E-03
-3.2793128E-02,-6.95801E-03
-3.2792528E-02,-8.42285E-03
-3.2791928E-02,-6.22559E-03
-3.2791328E-02,-4.76074E-03
-3.2790728E-02,-5.49316E-03
-3.2790128E-02,-8.42285E-03
-3.2789528E-02,-7.69043E-03
-3.2788928E-02,-7.69043E-03
-3.2788328E-02,-1.28174E-02
-3.2787728E-02,-9.15527E-03
-3.2787128E-02,-6.22559E-03
-3.2786528E-02,-5.49316E-03
-3.2785928E-02,-5.49316E-03
-3.2785328E-02,-7.69043E-03
-3.2784728E-02,-7.69043E-03
-3.2784128E-02,-4.76074E-03
-3.2783528E-02,-7.69043E-03
-3.2782928E-02,-1.42822E-02
-3.2782328E-02,-9.15527E-03
-3.2781728E-02,-7.69043E-03
-3.2781128E-02,-6.95801E-03
-3.2780528E-02,-6.95801E-03
-3.2779928E-02,-1.42822E-02
-3.2779328E-02,-5.49316E-03
-3.2778728E-02,-6.95801E-03
-3.2778128E-02,-8.42285E-03
-3.2777528E-02,-5.49316E-03
-3.2776928E-02,-4.02832E-03
-3.2776328E-02,-7.69043E-03
-3.2775728E-02,-8.42285E-03
-3.2775128E-02,-8.42285E-03
-3.2774528E-02,-7.69043E-03
-3.2773928E-02,-7.69043E-03
-3.2773328E-02,-9.15527E-03
-3.2772728E-02,-5.49316E-03
-3.2772128E-02,-5.49316E-03
-3.2771528E-02,-8.42285E-03
-3.2770928E-02,-9.15527E-03
-3.2770328E-02,-9.88770E-03
-3.2769728E-02,-5.49316E-03
-3.2769128E-02,-4.02832E-03
-3.2768528E-02,-9.15527E-03
-3.2767928E-02,-1.20850E-02
-3.2767328E-02,-5.49316E-03
-3.2766728E-02,-7.69043E-03
-3.2766128E-02,-1.06201E-02
-3.2765528E-02,-9.15527E-03
-3.2764928E-02,-4.02832E-03
-3.2764328E-02,-6.22559E-03
-3.2763728E-02,-6.95801E-03
-3.2763128E-02,-1.06201E-02
-3.2762528E-02,-2.56348E-03
-3.2761928E-02,-5.49316E-03
-3.2761328E-02,-6.95801E-03
-3.2760728E-02,-1.57471E-02
-3.2760128E-02,-5.49316E-03
-3.2759528E-02,-7.69043E-03
-3.2758928E-02,-6.95801E-03
-3.2758328E-02,-9.15527E-03
-3.2757728E-02,-1.13525E-02
-3.2757128E-02,-4.02832E-03
-3.2756528E-02,-7.69043E-03
-3.2755928E-02,-8.42285E-03
-3.2755328E-02,-5.49316E-03
-3.2754728E-02,-7.69043E-03
